s,L,o_s,o_r,g,G
291777,1.470980000000000e-04,4.540700000000002e-05,4.457811111111116e-05,1.300337103673227e-04,1.218696520684701e-10
291809,1.470980000000000e-04,4.507288888888888e-05,4.481600000000009e-05,1.300337103673227e-04,1.218696520684701e-10
291841,1.470980000000000e-04,4.581833333333331e-05,4.484044444444444e-05,1.300337103673227e-04,1.218696520684701e-10
291873,1.470980000000000e-04,4.583777777777777e-05,4.487344444444448e-05,1.300337103673227e-04,1.218696520684701e-10
291905,1.470980000000000e-04,4.609033333333336e-05,4.466477777777774e-05,1.300337103673227e-04,1.218696520684701e-10
291937,1.470980000000000e-04,4.562399999999989e-05,4.448511111111100e-05,1.300337103673227e-04,1.218696520684701e-10
291969,1.470980000000000e-04,4.743922222222218e-05,4.410133333333342e-05,1.300337103673227e-04,1.218696520684701e-10
292001,1.470980000000000e-04,4.551122222222216e-05,4.446944444444441e-05,1.300337103673227e-04,1.218696520684701e-10
292033,1.470980000000000e-04,4.569677777777767e-05,4.430899999999995e-05,1.300337103673227e-04,1.218696520684701e-10
292065,1.470980000000000e-04,4.536077777777774e-05,4.473588888888888e-05,1.300337103673227e-04,1.218696520684701e-10
292097,1.470980000000000e-04,4.730611111111114e-05,4.406477777777769e-05,1.300337103673227e-04,1.218696520684701e-10
292129,1.470980000000000e-04,4.675600000000007e-05,4.421522222222235e-05,1.300337103673227e-04,1.218696520684701e-10
292161,1.470980000000000e-04,4.563500000000011e-05,4.473844444444447e-05,1.300337103673227e-04,1.218696520684701e-10
292193,1.470980000000000e-04,4.559977777777779e-05,4.448600000000007e-05,1.300337103673227e-04,1.218696520684701e-10
292225,1.470980000000000e-04,4.548933333333320e-05,4.464511111111099e-05,1.300337103673227e-04,1.218696520684701e-10
292257,1.470980000000000e-04,4.523244444444447e-05,4.471333333333322e-05,1.300337103673227e-04,1.218696520684701e-10
292289,1.470980000000000e-04,4.557900000000013e-05,4.487100000000005e-05,1.300337103673227e-04,1.218696520684701e-10
292321,1.470980000000000e-04,4.536633333333340e-05,4.451111111111120e-05,1.300337103673227e-04,1.218696520684701e-10
292353,1.470980000000000e-04,4.554444444444447e-05,4.469644444444448e-05,1.300337103673227e-04,1.218696520684701e-10
292385,1.470980000000000e-04,4.587955555555555e-05,4.435266666666669e-05,1.300337103673227e-04,1.218696520684701e-10
292417,1.470980000000000e-04,4.497877777777772e-05,4.439433333333334e-05,1.300337103673227e-04,1.218696520684701e-10
292449,1.470980000000000e-04,4.582244444444454e-05,4.431255555555563e-05,1.300337103673227e-04,1.218696520684701e-10
292481,1.470980000000000e-04,4.563944444444448e-05,4.425233333333336e-05,1.300337103673227e-04,1.218696520684701e-10
292513,1.470980000000000e-04,4.512333333333348e-05,4.444477777777777e-05,1.300337103673227e-04,1.218696520684701e-10
292545,1.470980000000000e-04,4.536922222222225e-05,4.455688888888892e-05,1.300337103673227e-04,1.218696520684701e-10
292577,1.470980000000000e-04,4.486600000000012e-05,4.445733333333351e-05,1.300337103673227e-04,1.218696520684701e-10
292609,1.470980000000000e-04,4.526933333333339e-05,4.486744444444437e-05,1.300337103673227e-04,1.218696520684701e-10
292641,1.470980000000000e-04,4.559755555555561e-05,4.480833333333322e-05,1.300337103673227e-04,1.218696520684701e-10
292673,1.470980000000000e-04,4.530022222222203e-05,4.522466666666661e-05,1.300337103673227e-04,1.218696520684701e-10
292705,1.470980000000000e-04,4.571755555555560e-05,4.467222222222219e-05,1.300337103673227e-04,1.218696520684701e-10
292737,1.470980000000000e-04,4.582499999999999e-05,4.432944444444449e-05,1.300337103673227e-04,1.218696520684701e-10
292769,1.470980000000000e-04,4.541977777777767e-05,4.461477777777779e-05,1.300337103673227e-04,1.218696520684701e-10
292801,1.470980000000000e-04,4.578677777777786e-05,4.443466666666670e-05,1.300337103673227e-04,1.218696520684701e-10
292833,1.470980000000000e-04,4.600744444444447e-05,4.449877777777775e-05,1.300337103673227e-04,1.218696520684701e-10
292865,1.470980000000000e-04,4.541533333333344e-05,4.444911111111114e-05,1.300337103673227e-04,1.218696520684701e-10
292897,1.470980000000000e-04,4.508688888888891e-05,4.427700000000000e-05,1.300337103673227e-04,1.218696520684701e-10
292929,1.470980000000000e-04,4.546144444444449e-05,4.457144444444450e-05,1.300337103673227e-04,1.218696520684701e-10
292961,1.470980000000000e-04,4.561433333333340e-05,4.451600000000007e-05,1.300337103673227e-04,1.218696520684701e-10
292993,1.470980000000000e-04,4.636822222222207e-05,4.445166666666659e-05,1.300337103673227e-04,1.218696520684701e-10
293025,1.470980000000000e-04,4.598944444444430e-05,4.429855555555556e-05,1.300337103673227e-04,1.218696520684701e-10
293057,1.470980000000000e-04,4.599788888888881e-05,4.481344444444439e-05,1.300337103673227e-04,1.218696520684701e-10
293089,1.470980000000000e-04,4.592255555555571e-05,4.467111111111118e-05,1.300337103673227e-04,1.218696520684701e-10
293121,1.470980000000000e-04,4.526855555555550e-05,4.448488888888894e-05,1.300337103673227e-04,1.218696520684701e-10
293153,1.470980000000000e-04,4.535711111111114e-05,4.441177777777784e-05,1.300337103673227e-04,1.218696520684701e-10
293185,1.470980000000000e-04,4.679744444444458e-05,4.441933333333332e-05,1.300337103673227e-04,1.218696520684701e-10
293217,1.470980000000000e-04,4.630922222222214e-05,4.431988888888882e-05,1.300337103673227e-04,1.218696520684701e-10
293249,1.470980000000000e-04,4.540177777777776e-05,4.442799999999993e-05,1.300337103673227e-04,1.218696520684701e-10
293281,1.470980000000000e-04,4.619488888888876e-05,4.424799999999999e-05,1.300337103673227e-04,1.218696520684701e-10
293313,1.470980000000000e-04,4.549988888888880e-05,4.433855555555546e-05,1.300337103673227e-04,1.218696520684701e-10
293345,1.470980000000000e-04,4.578799999999998e-05,4.453111111111103e-05,1.300337103673227e-04,1.218696520684701e-10
293377,1.470980000000000e-04,4.533255555555550e-05,4.456322222222225e-05,1.300337103673227e-04,1.218696520684701e-10
293409,1.470980000000000e-04,4.584366666666670e-05,4.541055555555564e-05,1.300337103673227e-04,1.218696520684701e-10
293441,1.470980000000000e-04,4.559722222222234e-05,4.524200000000007e-05,1.300337103673227e-04,1.218696520684701e-10
293473,1.470980000000000e-04,4.568566666666676e-05,4.496444444444456e-05,1.300337103673227e-04,1.218696520684701e-10
293505,1.470980000000000e-04,4.562977777777772e-05,4.427244444444445e-05,1.300337103673227e-04,1.218696520684701e-10
293537,1.470980000000000e-04,4.538377777777786e-05,4.431577777777787e-05,1.300337103673227e-04,1.218696520684701e-10
293569,1.470980000000000e-04,4.578844444444460e-05,4.426111111111111e-05,1.300337103673227e-04,1.218696520684701e-10
293601,1.470980000000000e-04,4.543522222222240e-05,4.455455555555552e-05,1.300337103673227e-04,1.218696520684701e-10
293633,1.470980000000000e-04,4.561855555555559e-05,4.468122222222225e-05,1.300337103673227e-04,1.218696520684701e-10
293665,1.470980000000000e-04,4.568111111111117e-05,4.438088888888889e-05,1.300337103673227e-04,1.218696520684701e-10
293697,1.470980000000000e-04,4.549088888888898e-05,4.431177777777771e-05,1.300337103673227e-04,1.218696520684701e-10
293729,1.470980000000000e-04,4.532688888888876e-05,4.461288888888886e-05,1.300337103673227e-04,1.218696520684701e-10
293761,1.470980000000000e-04,4.581266666666670e-05,4.501555555555563e-05,1.300337103673227e-04,1.218696520684701e-10
293793,1.470980000000000e-04,4.533844444444429e-05,4.519522222222212e-05,1.300337103673227e-04,1.218696520684701e-10
293825,1.470980000000000e-04,4.619966666666666e-05,4.481466666666654e-05,1.300337103673227e-04,1.218696520684701e-10
293857,1.470980000000000e-04,4.598855555555559e-05,4.453344444444455e-05,1.300337103673227e-04,1.218696520684701e-10
293889,1.470980000000000e-04,4.588211111111113e-05,4.450688888888886e-05,1.300337103673227e-04,1.218696520684701e-10
293921,1.470980000000000e-04,4.558788888888885e-05,4.440188888888883e-05,1.300337103673227e-04,1.218696520684701e-10
293953,1.470980000000000e-04,4.585233333333338e-05,4.459611111111103e-05,1.300337103673227e-04,1.218696520684701e-10
293985,1.470980000000000e-04,4.561233333333326e-05,4.465677777777766e-05,1.300337103673227e-04,1.218696520684701e-10
294017,1.470980000000000e-04,4.531822222222221e-05,4.437599999999990e-05,1.300337103673227e-04,1.218696520684701e-10
294049,1.470980000000000e-04,4.552888888888893e-05,4.443388888888878e-05,1.300337103673227e-04,1.218696520684701e-10
294081,1.470980000000000e-04,4.558466666666674e-05,4.427288888888893e-05,1.300337103673227e-04,1.218696520684701e-10
294113,1.470980000000000e-04,4.518022222222231e-05,4.467155555555554e-05,1.300337103673227e-04,1.218696520684701e-10
294145,1.470980000000000e-04,4.576177777777761e-05,4.484877777777772e-05,1.300337103673227e-04,1.218696520684701e-10
294177,1.470980000000000e-04,4.607400000000006e-05,4.458055555555546e-05,1.300337103673227e-04,1.218696520684701e-10
294209,1.470980000000000e-04,4.562488888888900e-05,4.483211111111115e-05,1.300337103673227e-04,1.218696520684701e-10
294241,1.470980000000000e-04,4.634822222222216e-05,4.461933333333334e-05,1.300337103673227e-04,1.218696520684701e-10
294273,1.470980000000000e-04,4.461511111111114e-05,4.500088888888890e-05,1.300337103673227e-04,1.218696520684701e-10
294305,1.470980000000000e-04,4.541477777777773e-05,4.460555555555556e-05,1.300337103673227e-04,1.218696520684701e-10
294337,1.470980000000000e-04,4.589644444444443e-05,4.437777777777781e-05,1.300337103673227e-04,1.218696520684701e-10
294369,1.470980000000000e-04,4.565122222222219e-05,4.444411111111112e-05,1.300337103673227e-04,1.218696520684701e-10
294401,1.470980000000000e-04,4.546233333333334e-05,4.432622222222226e-05,1.300337103673227e-04,1.218696520684701e-10
294433,1.470980000000000e-04,4.644611111111115e-05,4.417044444444437e-05,1.300337103673227e-04,1.218696520684701e-10
294465,1.470980000000000e-04,4.554522222222223e-05,4.462511111111104e-05,1.300337103673227e-04,1.218696520684701e-10
294497,1.470980000000000e-04,4.628333333333331e-05,4.449033333333344e-05,1.300337103673227e-04,1.218696520684701e-10
294529,1.470980000000000e-04,4.527722222222218e-05,4.444355555555549e-05,1.300337103673227e-04,1.218696520684701e-10
294561,1.470980000000000e-04,4.459244444444442e-05,4.526488888888882e-05,1.300337103673227e-04,1.218696520684701e-10
294593,1.470980000000000e-04,4.649533333333337e-05,4.463844444444434e-05,1.300337103673227e-04,1.218696520684701e-10
294625,1.470980000000000e-04,4.641011111111121e-05,4.458300000000002e-05,1.300337103673227e-04,1.218696520684701e-10
294657,1.470980000000000e-04,4.585500000000005e-05,4.507855555555555e-05,1.300337103673227e-04,1.218696520684701e-10
294689,1.470980000000000e-04,4.578422222222228e-05,4.434900000000010e-05,1.300337103673227e-04,1.218696520684701e-10
294721,1.470980000000000e-04,4.514522222222230e-05,4.452088888888893e-05,1.300337103673227e-04,1.218696520684701e-10
294753,1.470980000000000e-04,4.496377777777775e-05,4.447033333333337e-05,1.300337103673227e-04,1.218696520684701e-10
294785,1.470980000000000e-04,4.564977777777777e-05,4.455855555555555e-05,1.300337103673227e-04,1.218696520684701e-10
294817,1.470980000000000e-04,4.542177777777767e-05,4.419644444444444e-05,1.300337103673227e-04,1.218696520684701e-10
294849,1.470980000000000e-04,4.552044444444442e-05,4.424944444444445e-05,1.300337103673227e-04,1.218696520684701e-10
294881,1.470980000000000e-04,4.528955555555548e-05,4.475955555555567e-05,1.300337103673227e-04,1.218696520684701e-10
294913,1.470980000000000e-04,4.471688888888877e-05,4.465766666666661e-05,1.300337103673227e-04,1.218696520684701e-10
294945,1.470980000000000e-04,4.521733333333341e-05,4.507033333333341e-05,1.300337103673227e-04,1.218696520684701e-10
294977,1.470980000000000e-04,4.594611111111100e-05,4.485755555555548e-05,1.300337103673227e-04,1.218696520684701e-10
295009,1.470980000000000e-04,4.519988888888895e-05,4.466500000000004e-05,1.300337103673227e-04,1.218696520684701e-10
295041,1.470980000000000e-04,4.575100000000010e-05,4.465300000000004e-05,1.300337103673227e-04,1.218696520684701e-10
295073,1.470980000000000e-04,4.584644444444446e-05,4.432955555555552e-05,1.300337103673227e-04,1.218696520684701e-10
295105,1.470980000000000e-04,4.611811111111111e-05,4.439644444444434e-05,1.300337103673227e-04,1.218696520684701e-10
295137,1.470980000000000e-04,4.636455555555546e-05,4.498911111111120e-05,1.300337103673227e-04,1.218696520684701e-10
295169,1.470980000000000e-04,4.598211111111122e-05,4.467277777777782e-05,1.300337103673227e-04,1.218696520684701e-10
295201,1.470980000000000e-04,4.514400000000005e-05,4.433688888888883e-05,1.300337103673227e-04,1.218696520684701e-10
295233,1.470980000000000e-04,4.556977777777786e-05,4.446400000000004e-05,1.300337103673227e-04,1.218696520684701e-10
295265,1.470980000000000e-04,4.585922222222211e-05,4.428711111111106e-05,1.300337103673227e-04,1.218696520684701e-10
295297,1.470980000000000e-04,4.546844444444444e-05,4.441055555555568e-05,1.300337103673227e-04,1.218696520684701e-10
295329,1.470980000000000e-04,4.505399999999986e-05,4.450733333333321e-05,1.300337103673227e-04,1.218696520684701e-10
295361,1.470980000000000e-04,4.491633333333323e-05,4.526688888888890e-05,1.300337103673227e-04,1.218696520684701e-10
295393,1.470980000000000e-04,4.528577777777778e-05,4.485577777777769e-05,1.300337103673227e-04,1.218696520684701e-10
295425,1.470980000000000e-04,4.588377777777787e-05,4.471066666666662e-05,1.300337103673227e-04,1.218696520684701e-10
295457,1.470980000000000e-04,4.527600000000007e-05,4.477100000000004e-05,1.300337103673227e-04,1.218696520684701e-10
295489,1.470980000000000e-04,4.532666666666658e-05,4.445988888888885e-05,1.300337103673227e-04,1.218696520684701e-10
295521,1.470980000000000e-04,4.559611111111105e-05,4.433699999999998e-05,1.300337103673227e-04,1.218696520684701e-10
295553,1.470980000000000e-04,4.616011111111107e-05,4.475288888888902e-05,1.300337103673227e-04,1.218696520684701e-10
295585,1.470980000000000e-04,4.621622222222228e-05,4.445488888888895e-05,1.300337103673227e-04,1.218696520684701e-10
295617,1.470980000000000e-04,4.561877777777763e-05,4.440522222222221e-05,1.300337103673227e-04,1.218696520684701e-10
295649,1.470980000000000e-04,4.705766666666665e-05,4.443333333333340e-05,1.300337103673227e-04,1.218696520684701e-10
295681,1.470980000000000e-04,4.573733333333347e-05,4.431455555555559e-05,1.300337103673227e-04,1.218696520684701e-10
295713,1.470980000000000e-04,4.632422222222224e-05,4.479655555555551e-05,1.300337103673227e-04,1.218696520684701e-10
295745,1.470980000000000e-04,4.519766666666677e-05,4.469933333333340e-05,1.300337103673227e-04,1.218696520684701e-10
295777,1.470980000000000e-04,4.644433333333333e-05,4.462400000000003e-05,1.300337103673227e-04,1.218696520684701e-10
295809,1.470980000000000e-04,4.570811111111116e-05,4.503911111111115e-05,1.300337103673227e-04,1.218696520684701e-10
295841,1.470980000000000e-04,4.531222222222233e-05,4.478522222222229e-05,1.300337103673227e-04,1.218696520684701e-10
295873,1.470980000000000e-04,4.576722222222231e-05,4.425977777777780e-05,1.300337103673227e-04,1.218696520684701e-10
295905,1.470980000000000e-04,4.507799999999991e-05,4.440155555555550e-05,1.300337103673227e-04,1.218696520684701e-10
295937,1.470980000000000e-04,4.481166666666674e-05,4.435866666666668e-05,1.300337103673227e-04,1.218696520684701e-10
295969,1.470980000000000e-04,4.590366666666669e-05,4.457877777777769e-05,1.300337103673227e-04,1.218696520684701e-10
296001,1.470980000000000e-04,4.566777777777767e-05,4.427711111111115e-05,1.300337103673227e-04,1.218696520684701e-10
296033,1.470980000000000e-04,4.580277777777776e-05,4.453233333333330e-05,1.300337103673227e-04,1.218696520684701e-10
296065,1.470980000000000e-04,4.555722222222226e-05,4.416000000000010e-05,1.300337103673227e-04,1.218696520684701e-10
296097,1.470980000000000e-04,4.539488888888891e-05,4.472577777777770e-05,1.300337103673227e-04,1.218696520684701e-10
296129,1.470980000000000e-04,4.551522222222230e-05,4.464444444444446e-05,1.300337103673227e-04,1.218696520684701e-10
296161,1.470980000000000e-04,4.601711111111109e-05,4.512833333333344e-05,1.300337103673227e-04,1.218696520684701e-10
296193,1.470980000000000e-04,4.533844444444456e-05,4.506455555555571e-05,1.300337103673227e-04,1.218696520684701e-10
296225,1.470980000000000e-04,4.546233333333334e-05,4.419788888888889e-05,1.300337103673227e-04,1.218696520684701e-10
296257,1.470980000000000e-04,4.546500000000015e-05,4.448266666666669e-05,1.300337103673227e-04,1.218696520684701e-10
296289,1.470980000000000e-04,4.561033333333326e-05,4.476344444444444e-05,1.300337103673227e-04,1.218696520684701e-10
296321,1.470980000000000e-04,4.549888888888900e-05,4.448533333333330e-05,1.300337103673227e-04,1.218696520684701e-10
296353,1.470980000000000e-04,4.575588888888882e-05,4.450211111111113e-05,1.300337103673227e-04,1.218696520684701e-10
296385,1.470980000000000e-04,4.533511111111109e-05,4.428399999999997e-05,1.300337103673227e-04,1.218696520684701e-10
296417,1.470980000000000e-04,4.553022222222227e-05,4.426688888888905e-05,1.300337103673227e-04,1.218696520684701e-10
296449,1.470980000000000e-04,4.531522222222227e-05,4.431444444444444e-05,1.300337103673227e-04,1.218696520684701e-10
296481,1.470980000000000e-04,4.522233333333336e-05,4.431588888888889e-05,1.300337103673227e-04,1.218696520684701e-10
296513,1.470980000000000e-04,4.503911111111125e-05,4.462288888888890e-05,1.300337103673227e-04,1.218696520684701e-10
296545,1.470980000000000e-04,4.670322222222219e-05,4.469211111111112e-05,1.300337103673227e-04,1.218696520684701e-10
296577,1.470980000000000e-04,4.635744444444456e-05,4.449366666666670e-05,1.300337103673227e-04,1.218696520684701e-10
296609,1.470980000000000e-04,4.511788888888904e-05,4.501044444444458e-05,1.300337103673227e-04,1.218696520684701e-10
296641,1.470980000000000e-04,4.846422222222233e-05,4.478244444444453e-05,1.300337103673227e-04,1.218696520684701e-10
296673,1.470980000000000e-04,4.566199999999997e-05,4.472655555555550e-05,1.300337103673227e-04,1.218696520684701e-10
296705,1.470980000000000e-04,4.546000000000007e-05,4.452666666666663e-05,1.300337103673227e-04,1.218696520684701e-10
296737,1.470980000000000e-04,4.583677777777784e-05,4.446355555555556e-05,1.300337103673227e-04,1.218696520684701e-10
296769,1.470980000000000e-04,4.484366666666667e-05,4.451088888888890e-05,1.300337103673227e-04,1.218696520684701e-10
296801,1.470980000000000e-04,4.548666666666666e-05,4.453955555555558e-05,1.300337103673227e-04,1.218696520684701e-10
296833,1.470980000000000e-04,4.595677777777783e-05,4.451311111111103e-05,1.300337103673227e-04,1.218696520684701e-10
296865,1.470980000000000e-04,4.569044444444452e-05,4.441666666666671e-05,1.300337103673227e-04,1.218696520684701e-10
296897,1.470980000000000e-04,4.568411111111111e-05,4.427444444444430e-05,1.300337103673227e-04,1.218696520684701e-10
296929,1.470980000000000e-04,4.604855555555558e-05,4.448388888888872e-05,1.300337103673227e-04,1.218696520684701e-10
296961,1.470980000000000e-04,4.604755555555565e-05,4.527955555555555e-05,1.300337103673227e-04,1.218696520684701e-10
296993,1.470980000000000e-04,4.574311111111103e-05,4.555922222222217e-05,1.300337103673227e-04,1.218696520684701e-10
297025,1.470980000000000e-04,4.598355555555551e-05,4.487088888888878e-05,1.300337103673227e-04,1.218696520684701e-10
297057,1.470980000000000e-04,4.420811111111126e-05,4.454088888888889e-05,1.300337103673227e-04,1.218696520684701e-10
297089,1.470980000000000e-04,4.667733333333336e-05,4.451255555555553e-05,1.300337103673227e-04,1.218696520684701e-10
297121,1.470980000000000e-04,4.551511111111121e-05,4.466688888888897e-05,1.300337103673227e-04,1.218696520684701e-10
297153,1.470980000000000e-04,4.533111111111108e-05,4.433155555555560e-05,1.300337103673227e-04,1.218696520684701e-10
297185,1.470980000000000e-04,4.566411111111106e-05,4.428233333333323e-05,1.300337103673227e-04,1.218696520684701e-10
297217,1.470980000000000e-04,4.488455555555561e-05,4.433000000000000e-05,1.300337103673227e-04,1.218696520684701e-10
297249,1.470980000000000e-04,4.486699999999992e-05,4.422811111111107e-05,1.300337103673227e-04,1.218696520684701e-10
297281,1.470980000000000e-04,4.558033333333346e-05,4.443166666666676e-05,1.300337103673227e-04,1.218696520684701e-10
297313,1.470980000000000e-04,4.551766666666666e-05,4.450277777777779e-05,1.300337103673227e-04,1.218696520684701e-10
297345,1.470980000000000e-04,4.629644444444450e-05,4.495944444444454e-05,1.300337103673227e-04,1.218696520684701e-10
297377,1.470980000000000e-04,4.457522222222214e-05,4.506944444444447e-05,1.300337103673227e-04,1.218696520684701e-10
297409,1.470980000000000e-04,4.545900000000000e-05,4.503666666666671e-05,1.300337103673227e-04,1.218696520684701e-10
297441,1.470980000000000e-04,4.615344444444439e-05,4.425455555555561e-05,1.300337103673227e-04,1.218696520684701e-10
297473,1.470980000000000e-04,4.561400000000000e-05,4.456922222222212e-05,1.300337103673227e-04,1.218696520684701e-10
297505,1.470980000000000e-04,4.571566666666669e-05,4.433488888888887e-05,1.300337103673227e-04,1.218696520684701e-10
297537,1.470980000000000e-04,4.525622222222221e-05,4.465666666666663e-05,1.300337103673227e-04,1.218696520684701e-10
297569,1.470980000000000e-04,4.567911111111116e-05,4.444033333333337e-05,1.300337103673227e-04,1.218696520684701e-10
297601,1.470980000000000e-04,4.532388888888882e-05,4.459655555555550e-05,1.300337103673227e-04,1.218696520684701e-10
297633,1.470980000000000e-04,4.568833333333329e-05,4.444766666666656e-05,1.300337103673227e-04,1.218696520684701e-10
297665,1.470980000000000e-04,4.566455555555555e-05,4.455155555555558e-05,1.300337103673227e-04,1.218696520684701e-10
297697,1.470980000000000e-04,4.493200000000000e-05,4.518166666666664e-05,1.300337103673227e-04,1.218696520684701e-10
297729,1.470980000000000e-04,4.586088888888884e-05,4.476100000000000e-05,1.300337103673227e-04,1.218696520684701e-10
297761,1.470980000000000e-04,4.572533333333317e-05,4.469999999999993e-05,1.300337103673227e-04,1.218696520684701e-10
297793,1.470980000000000e-04,4.664933333333330e-05,4.487511111111112e-05,1.300337103673227e-04,1.218696520684701e-10
297825,1.470980000000000e-04,4.433933333333325e-05,4.464022222222224e-05,1.300337103673227e-04,1.218696520684701e-10
297857,1.470980000000000e-04,4.541444444444446e-05,4.447399999999996e-05,1.300337103673227e-04,1.218696520684701e-10
297889,1.470980000000000e-04,4.622933333333333e-05,4.430300000000007e-05,1.300337103673227e-04,1.218696520684701e-10
297921,1.470980000000000e-04,4.523499999999992e-05,4.447999999999995e-05,1.300337103673227e-04,1.218696520684701e-10
297953,1.470980000000000e-04,4.604677777777789e-05,4.448288888888898e-05,1.300337103673227e-04,1.218696520684701e-10
297985,1.470980000000000e-04,4.435700000000002e-05,4.456988888888889e-05,1.300337103673227e-04,1.218696520684701e-10
298017,1.470980000000000e-04,4.565955555555548e-05,4.502788888888883e-05,1.300337103673227e-04,1.218696520684701e-10
298049,1.470980000000000e-04,4.503677777777771e-05,4.435599999999995e-05,1.300337103673227e-04,1.218696520684701e-10
298081,1.470980000000000e-04,4.581044444444451e-05,4.448533333333342e-05,1.300337103673227e-04,1.218696520684701e-10
298113,1.470980000000000e-04,4.619266666666672e-05,4.456044444444448e-05,1.300337103673227e-04,1.218696520684701e-10
298145,1.470980000000000e-04,4.584677777777786e-05,4.417400000000005e-05,1.300337103673227e-04,1.218696520684701e-10
298177,1.470980000000000e-04,4.563755555555556e-05,4.506688888888888e-05,1.300337103673227e-04,1.218696520684701e-10
298209,1.470980000000000e-04,4.652677777777786e-05,4.442588888888894e-05,1.300337103673227e-04,1.218696520684701e-10
298241,1.470980000000000e-04,4.503444444444457e-05,4.462955555555567e-05,1.300337103673227e-04,1.218696520684701e-10
298273,1.470980000000000e-04,4.544622222222222e-05,4.434799999999999e-05,1.300337103673227e-04,1.218696520684701e-10
298305,1.470980000000000e-04,4.564377777777789e-05,4.427377777777776e-05,1.300337103673227e-04,1.218696520684701e-10
298337,1.470980000000000e-04,4.596333333333329e-05,4.414933333333328e-05,1.300337103673227e-04,1.218696520684701e-10
298369,1.470980000000000e-04,4.482866666666671e-05,4.443800000000009e-05,1.300337103673227e-04,1.218696520684701e-10
298401,1.470980000000000e-04,4.517633333333326e-05,4.439544444444436e-05,1.300337103673227e-04,1.218696520684701e-10
298433,1.470980000000000e-04,4.598722222222239e-05,4.446355555555556e-05,1.300337103673227e-04,1.218696520684701e-10
298465,1.470980000000000e-04,4.603722222222209e-05,4.470388888888881e-05,1.300337103673227e-04,1.218696520684701e-10
298497,1.470980000000000e-04,4.597877777777788e-05,4.434177777777782e-05,1.300337103673227e-04,1.218696520684701e-10
298529,1.470980000000000e-04,4.553511111111112e-05,4.455088888888880e-05,1.300337103673227e-04,1.218696520684701e-10
298561,1.470980000000000e-04,4.450955555555553e-05,4.466500000000004e-05,1.300337103673227e-04,1.218696520684701e-10
298593,1.470980000000000e-04,4.600344444444433e-05,4.486655555555553e-05,1.300337103673227e-04,1.218696520684701e-10
298625,1.470980000000000e-04,4.576177777777788e-05,4.430722222222229e-05,1.300337103673227e-04,1.218696520684701e-10
298657,1.470980000000000e-04,4.551755555555557e-05,4.447688888888899e-05,1.300337103673227e-04,1.218696520684701e-10
298689,1.470980000000000e-04,4.501955555555556e-05,4.434466666666673e-05,1.300337103673227e-04,1.218696520684701e-10
298721,1.470980000000000e-04,4.583688888888893e-05,4.404244444444445e-05,1.300337103673227e-04,1.218696520684701e-10
298753,1.470980000000000e-04,4.544311111111105e-05,4.466633333333334e-05,1.300337103673227e-04,1.218696520684701e-10
298785,1.470980000000000e-04,4.584944444444453e-05,4.443200000000009e-05,1.300337103673227e-04,1.218696520684701e-10
298817,1.470980000000000e-04,4.704377777777784e-05,4.436411111111118e-05,1.300337103673227e-04,1.218696520684701e-10
298849,1.470980000000000e-04,4.568066666666668e-05,4.432033333333329e-05,1.300337103673227e-04,1.218696520684701e-10
298881,1.470980000000000e-04,4.448322222222221e-05,4.472244444444455e-05,1.300337103673227e-04,1.218696520684701e-10
298913,1.470980000000000e-04,4.589344444444449e-05,4.469922222222224e-05,1.300337103673227e-04,1.218696520684701e-10
298945,1.470980000000000e-04,4.528444444444445e-05,4.438388888888883e-05,1.300337103673227e-04,1.218696520684701e-10
298977,1.470980000000000e-04,4.546366666666654e-05,4.495366666666660e-05,1.300337103673227e-04,1.218696520684701e-10
299009,1.470980000000000e-04,4.468355555555550e-05,4.460111111111105e-05,1.300337103673227e-04,1.218696520684701e-10
299041,1.470980000000000e-04,4.597077777777773e-05,4.447933333333330e-05,1.300337103673227e-04,1.218696520684701e-10
299073,1.470980000000000e-04,4.527399999999993e-05,4.438499999999997e-05,1.300337103673227e-04,1.218696520684701e-10
299105,1.470980000000000e-04,4.533011111111128e-05,4.472688888888895e-05,1.300337103673227e-04,1.218696520684701e-10
299137,1.470980000000000e-04,4.551033333333331e-05,4.435088888888890e-05,1.300337103673227e-04,1.218696520684701e-10
299169,1.470980000000000e-04,4.425544444444443e-05,4.433166666666663e-05,1.300337103673227e-04,1.218696520684701e-10
299201,1.470980000000000e-04,4.592822222222232e-05,4.426044444444446e-05,1.300337103673227e-04,1.218696520684701e-10
299233,1.470980000000000e-04,4.585077777777773e-05,4.421422222222226e-05,1.300337103673227e-04,1.218696520684701e-10
299265,1.470980000000000e-04,4.496911111111123e-05,4.440644444444449e-05,1.300337103673227e-04,1.218696520684701e-10
299297,1.470980000000000e-04,4.619311111111121e-05,4.443844444444445e-05,1.300337103673227e-04,1.218696520684701e-10
299329,1.470980000000000e-04,4.620466666666661e-05,4.476933333333329e-05,1.300337103673227e-04,1.218696520684701e-10
299361,1.470980000000000e-04,4.554788888888890e-05,4.507166666666672e-05,1.300337103673227e-04,1.218696520684701e-10
299393,1.470980000000000e-04,4.532322222222215e-05,4.487900000000001e-05,1.300337103673227e-04,1.218696520684701e-10
299425,1.470980000000000e-04,4.592099999999993e-05,4.438822222222220e-05,1.300337103673227e-04,1.218696520684701e-10
299457,1.470980000000000e-04,4.619733333333339e-05,4.472288888888891e-05,1.300337103673227e-04,1.218696520684701e-10
