s,L,o_s,o_r,g,G
305153,1.470980000000000e-05,4.669000000000006e-06,4.474944444444448e-06,1.300337103673227e-05,1.218696520684701e-11
305185,1.470980000000000e-05,4.582800000000006e-06,4.491144444444455e-06,1.300337103673227e-05,1.218696520684701e-11
305217,1.470980000000000e-05,4.594711111111107e-06,4.450177777777781e-06,1.300337103673227e-05,1.218696520684701e-11
305249,1.470980000000000e-05,4.639422222222226e-06,4.492699999999999e-06,1.300337103673227e-05,1.218696520684701e-11
305281,1.470980000000000e-05,4.635544444444429e-06,4.481222222222222e-06,1.300337103673227e-05,1.218696520684701e-11
305313,1.470980000000000e-05,4.627944444444439e-06,4.458099999999994e-06,1.300337103673227e-05,1.218696520684701e-11
305345,1.470980000000000e-05,4.562744444444445e-06,4.428344444444447e-06,1.300337103673227e-05,1.218696520684701e-11
305377,1.470980000000000e-05,4.651077777777769e-06,4.440111111111103e-06,1.300337103673227e-05,1.218696520684701e-11
305409,1.470980000000000e-05,4.538899999999985e-06,4.486399999999983e-06,1.300337103673227e-05,1.218696520684701e-11
305441,1.470980000000000e-05,4.558855555555566e-06,4.453455555555556e-06,1.300337103673227e-05,1.218696520684701e-11
305473,1.470980000000000e-05,4.565833333333336e-06,4.438833333333335e-06,1.300337103673227e-05,1.218696520684701e-11
305505,1.470980000000000e-05,4.556800000000004e-06,4.425344444444436e-06,1.300337103673227e-05,1.218696520684701e-11
305537,1.470980000000000e-05,4.579477777777788e-06,4.472911111111108e-06,1.300337103673227e-05,1.218696520684701e-11
305569,1.470980000000000e-05,4.624022222222220e-06,4.441022222222223e-06,1.300337103673227e-05,1.218696520684701e-11
305601,1.470980000000000e-05,4.556022222222220e-06,4.489344444444443e-06,1.300337103673227e-05,1.218696520684701e-11
305633,1.470980000000000e-05,4.698744444444445e-06,4.439977777777784e-06,1.300337103673227e-05,1.218696520684701e-11
305665,1.470980000000000e-05,4.572544444444440e-06,4.451500000000008e-06,1.300337103673227e-05,1.218696520684701e-11
305697,1.470980000000000e-05,4.623011111111108e-06,4.519466666666662e-06,1.300337103673227e-05,1.218696520684701e-11
305729,1.470980000000000e-05,4.589433333333334e-06,4.446655555555562e-06,1.300337103673227e-05,1.218696520684701e-11
305761,1.470980000000000e-05,4.587177777777771e-06,4.429233333333326e-06,1.300337103673227e-05,1.218696520684701e-11
305793,1.470980000000000e-05,4.559577777777765e-06,4.446622222222218e-06,1.300337103673227e-05,1.218696520684701e-11
305825,1.470980000000000e-05,4.647699999999993e-06,4.506733333333324e-06,1.300337103673227e-05,1.218696520684701e-11
305857,1.470980000000000e-05,4.640855555555556e-06,4.422188888888888e-06,1.300337103673227e-05,1.218696520684701e-11
305889,1.470980000000000e-05,4.571811111111118e-06,4.444466666666662e-06,1.300337103673227e-05,1.218696520684701e-11
305921,1.470980000000000e-05,4.621522222222221e-06,4.426477777777782e-06,1.300337103673227e-05,1.218696520684701e-11
305953,1.470980000000000e-05,4.608155555555545e-06,4.447011111111106e-06,1.300337103673227e-05,1.218696520684701e-11
305985,1.470980000000000e-05,4.678244444444434e-06,4.425566666666650e-06,1.300337103673227e-05,1.218696520684701e-11
306017,1.470980000000000e-05,4.663255555555551e-06,4.429388888888886e-06,1.300337103673227e-05,1.218696520684701e-11
306049,1.470980000000000e-05,4.534033333333334e-06,4.490755555555542e-06,1.300337103673227e-05,1.218696520684701e-11
306081,1.470980000000000e-05,4.636411111111124e-06,4.494966666666668e-06,1.300337103673227e-05,1.218696520684701e-11
306113,1.470980000000000e-05,4.603555555555562e-06,4.479766666666665e-06,1.300337103673227e-05,1.218696520684701e-11
306145,1.470980000000000e-05,4.603711111111100e-06,4.446588888888897e-06,1.300337103673227e-05,1.218696520684701e-11
306177,1.470980000000000e-05,4.494933333333337e-06,4.450433333333339e-06,1.300337103673227e-05,1.218696520684701e-11
306209,1.470980000000000e-05,4.575244444444452e-06,4.430644444444449e-06,1.300337103673227e-05,1.218696520684701e-11
306241,1.470980000000000e-05,4.502688888888891e-06,4.453122222222218e-06,1.300337103673227e-05,1.218696520684701e-11
306273,1.470980000000000e-05,4.670299999999988e-06,4.429888888888888e-06,1.300337103673227e-05,1.218696520684701e-11
306305,1.470980000000000e-05,4.608988888888887e-06,4.432444444444447e-06,1.300337103673227e-05,1.218696520684701e-11
306337,1.470980000000000e-05,4.483944444444435e-06,4.437422222222225e-06,1.300337103673227e-05,1.218696520684701e-11
306369,1.470980000000000e-05,4.587844444444439e-06,4.460788888888884e-06,1.300337103673227e-05,1.218696520684701e-11
306401,1.470980000000000e-05,4.456388888888891e-06,4.476422222222225e-06,1.300337103673227e-05,1.218696520684701e-11
306433,1.470980000000000e-05,4.621988888888889e-06,4.504344444444439e-06,1.300337103673227e-05,1.218696520684701e-11
306465,1.470980000000000e-05,4.781111111111110e-06,4.424788888888896e-06,1.300337103673227e-05,1.218696520684701e-11
306497,1.470980000000000e-05,4.550222222222220e-06,4.496377777777779e-06,1.300337103673227e-05,1.218696520684701e-11
306529,1.470980000000000e-05,4.855211111111116e-06,4.437777777777781e-06,1.300337103673227e-05,1.218696520684701e-11
306561,1.470980000000000e-05,4.535355555555548e-06,4.485644444444435e-06,1.300337103673227e-05,1.218696520684701e-11
306593,1.470980000000000e-05,4.577755555555546e-06,4.423922222222223e-06,1.300337103673227e-05,1.218696520684701e-11
306625,1.470980000000000e-05,4.553722222222221e-06,4.464922222222230e-06,1.300337103673227e-05,1.218696520684701e-11
306657,1.470980000000000e-05,4.462000000000013e-06,4.441200000000013e-06,1.300337103673227e-05,1.218696520684701e-11
306689,1.470980000000000e-05,4.555877777777777e-06,4.447266666666653e-06,1.300337103673227e-05,1.218696520684701e-11
306721,1.470980000000000e-05,4.768211111111102e-06,4.436699999999997e-06,1.300337103673227e-05,1.218696520684701e-11
306753,1.470980000000000e-05,4.558688888888892e-06,4.479955555555558e-06,1.300337103673227e-05,1.218696520684701e-11
306785,1.470980000000000e-05,4.525966666666677e-06,4.475011111111113e-06,1.300337103673227e-05,1.218696520684701e-11
306817,1.470980000000000e-05,4.567400000000000e-06,4.478622222222216e-06,1.300337103673227e-05,1.218696520684701e-11
306849,1.470980000000000e-05,4.641399999999999e-06,4.488555555555551e-06,1.300337103673227e-05,1.218696520684701e-11
306881,1.470980000000000e-05,4.494988888888895e-06,4.460199999999999e-06,1.300337103673227e-05,1.218696520684701e-11
306913,1.470980000000000e-05,4.570555555555558e-06,4.440322222222226e-06,1.300337103673227e-05,1.218696520684701e-11
306945,1.470980000000000e-05,4.762988888888886e-06,4.454511111111110e-06,1.300337103673227e-05,1.218696520684701e-11
306977,1.470980000000000e-05,4.462377777777769e-06,4.453644444444449e-06,1.300337103673227e-05,1.218696520684701e-11
307009,1.470980000000000e-05,4.592044444444462e-06,4.445288888888887e-06,1.300337103673227e-05,1.218696520684701e-11
307041,1.470980000000000e-05,4.672833333333341e-06,4.446455555555554e-06,1.300337103673227e-05,1.218696520684701e-11
307073,1.470980000000000e-05,4.523200000000011e-06,4.486744444444437e-06,1.300337103673227e-05,1.218696520684701e-11
307105,1.470980000000000e-05,4.559766666666656e-06,4.466999999999993e-06,1.300337103673227e-05,1.218696520684701e-11
307137,1.470980000000000e-05,4.581477777777779e-06,4.444622222222223e-06,1.300337103673227e-05,1.218696520684701e-11
307169,1.470980000000000e-05,4.487922222222213e-06,4.501322222222234e-06,1.300337103673227e-05,1.218696520684701e-11
307201,1.470980000000000e-05,4.448066666666662e-06,4.492999999999993e-06,1.300337103673227e-05,1.218696520684701e-11
307233,1.470980000000000e-05,4.882977777777783e-06,4.455288888888888e-06,1.300337103673227e-05,1.218696520684701e-11
307265,1.470980000000000e-05,4.725255555555565e-06,4.455033333333342e-06,1.300337103673227e-05,1.218696520684701e-11
307297,1.470980000000000e-05,4.456200000000000e-06,4.449744444444445e-06,1.300337103673227e-05,1.218696520684701e-11
307329,1.470980000000000e-05,4.586366666666660e-06,4.436677777777767e-06,1.300337103673227e-05,1.218696520684701e-11
307361,1.470980000000000e-05,4.543777777777784e-06,4.419166666666672e-06,1.300337103673227e-05,1.218696520684701e-11
307393,1.470980000000000e-05,4.451577777777786e-06,4.439611111111125e-06,1.300337103673227e-05,1.218696520684701e-11
307425,1.470980000000000e-05,4.869477777777787e-06,4.446811111111123e-06,1.300337103673227e-05,1.218696520684701e-11
307457,1.470980000000000e-05,4.511955555555565e-06,4.440544444444452e-06,1.300337103673227e-05,1.218696520684701e-11
307489,1.470980000000000e-05,4.469999999999989e-06,4.447344444444445e-06,1.300337103673227e-05,1.218696520684701e-11
307521,1.470980000000000e-05,4.663400000000007e-06,4.454644444444453e-06,1.300337103673227e-05,1.218696520684701e-11
307553,1.470980000000000e-05,4.457499999999996e-06,4.477977777777780e-06,1.300337103673227e-05,1.218696520684701e-11
307585,1.470980000000000e-05,4.683644444444446e-06,4.503255555555552e-06,1.300337103673227e-05,1.218696520684701e-11
307617,1.470980000000000e-05,4.652722222222222e-06,4.456999999999992e-06,1.300337103673227e-05,1.218696520684701e-11
307649,1.470980000000000e-05,4.566733333333345e-06,4.492888888888893e-06,1.300337103673227e-05,1.218696520684701e-11
307681,1.470980000000000e-05,4.560799999999999e-06,4.492288888888892e-06,1.300337103673227e-05,1.218696520684701e-11
307713,1.470980000000000e-05,4.727999999999999e-06,4.445900000000002e-06,1.300337103673227e-05,1.218696520684701e-11
307745,1.470980000000000e-05,4.526999999999992e-06,4.457022222222223e-06,1.300337103673227e-05,1.218696520684701e-11
307777,1.470980000000000e-05,4.531577777777785e-06,4.440000000000002e-06,1.300337103673227e-05,1.218696520684701e-11
307809,1.470980000000000e-05,4.631499999999984e-06,4.437722222222218e-06,1.300337103673227e-05,1.218696520684701e-11
307841,1.470980000000000e-05,4.463633333333343e-06,4.437044444444451e-06,1.300337103673227e-05,1.218696520684701e-11
307873,1.470980000000000e-05,4.556699999999997e-06,4.440133333333333e-06,1.300337103673227e-05,1.218696520684701e-11
307905,1.470980000000000e-05,4.550622222222221e-06,4.477955555555550e-06,1.300337103673227e-05,1.218696520684701e-11
307937,1.470980000000000e-05,4.609433333333324e-06,4.476722222222218e-06,1.300337103673227e-05,1.218696520684701e-11
307969,1.470980000000000e-05,4.592422222222232e-06,4.479388888888891e-06,1.300337103673227e-05,1.218696520684701e-11
308001,1.470980000000000e-05,4.634988888888890e-06,4.483366666666663e-06,1.300337103673227e-05,1.218696520684701e-11
308033,1.470980000000000e-05,4.639077777777770e-06,4.458722222222212e-06,1.300337103673227e-05,1.218696520684701e-11
308065,1.470980000000000e-05,4.613655555555550e-06,4.468155555555558e-06,1.300337103673227e-05,1.218696520684701e-11
308097,1.470980000000000e-05,4.574266666666668e-06,4.458655555555546e-06,1.300337103673227e-05,1.218696520684701e-11
308129,1.470980000000000e-05,4.591766666666672e-06,4.446400000000004e-06,1.300337103673227e-05,1.218696520684701e-11
308161,1.470980000000000e-05,4.390544444444447e-06,4.467500000000008e-06,1.300337103673227e-05,1.218696520684701e-11
308193,1.470980000000000e-05,4.571700000000002e-06,4.439411111111117e-06,1.300337103673227e-05,1.218696520684701e-11
308225,1.470980000000000e-05,4.390388888888882e-06,4.472022222222229e-06,1.300337103673227e-05,1.218696520684701e-11
308257,1.470980000000000e-05,4.531744444444445e-06,4.457444444444444e-06,1.300337103673227e-05,1.218696520684701e-11
308289,1.470980000000000e-05,4.563611111111114e-06,4.440044444444450e-06,1.300337103673227e-05,1.218696520684701e-11
308321,1.470980000000000e-05,4.558511111111109e-06,4.458411111111115e-06,1.300337103673227e-05,1.218696520684701e-11
308353,1.470980000000000e-05,4.614322222222205e-06,4.491888888888877e-06,1.300337103673227e-05,1.218696520684701e-11
308385,1.470980000000000e-05,4.563633333333332e-06,4.473755555555552e-06,1.300337103673227e-05,1.218696520684701e-11
308417,1.470980000000000e-05,4.695700000000003e-06,4.486477777777787e-06,1.300337103673227e-05,1.218696520684701e-11
308449,1.470980000000000e-05,4.531011111111110e-06,4.478577777777768e-06,1.300337103673227e-05,1.218696520684701e-11
308481,1.470980000000000e-05,4.644855555555551e-06,4.460399999999995e-06,1.300337103673227e-05,1.218696520684701e-11
308513,1.470980000000000e-05,4.601022222222223e-06,4.464033333333339e-06,1.300337103673227e-05,1.218696520684701e-11
308545,1.470980000000000e-05,4.579844444444449e-06,4.445422222222230e-06,1.300337103673227e-05,1.218696520684701e-11
308577,1.470980000000000e-05,4.530766666666674e-06,4.461055555555558e-06,1.300337103673227e-05,1.218696520684701e-11
308609,1.470980000000000e-05,4.852800000000002e-06,4.419844444444452e-06,1.300337103673227e-05,1.218696520684701e-11
308641,1.470980000000000e-05,4.574600000000002e-06,4.450022222222221e-06,1.300337103673227e-05,1.218696520684701e-11
308673,1.470980000000000e-05,4.570133333333325e-06,4.455488888888884e-06,1.300337103673227e-05,1.218696520684701e-11
308705,1.470980000000000e-05,4.560422222222229e-06,4.416988888888898e-06,1.300337103673227e-05,1.218696520684701e-11
308737,1.470980000000000e-05,4.600422222222222e-06,4.462622222222216e-06,1.300337103673227e-05,1.218696520684701e-11
308769,1.470980000000000e-05,4.587077777777791e-06,4.514444444444450e-06,1.300337103673227e-05,1.218696520684701e-11
308801,1.470980000000000e-05,4.642177777777770e-06,4.483344444444434e-06,1.300337103673227e-05,1.218696520684701e-11
308833,1.470980000000000e-05,4.642466666666668e-06,4.491455555555564e-06,1.300337103673227e-05,1.218696520684701e-11
308865,1.470980000000000e-05,4.599044444444437e-06,4.487333333333334e-06,1.300337103673227e-05,1.218696520684701e-11
308897,1.470980000000000e-05,4.634933333333332e-06,4.455188888888890e-06,1.300337103673227e-05,1.218696520684701e-11
308929,1.470980000000000e-05,4.571644444444444e-06,4.444155555555553e-06,1.300337103673227e-05,1.218696520684701e-11
308961,1.470980000000000e-05,4.584177777777765e-06,4.458688888888879e-06,1.300337103673227e-05,1.218696520684701e-11
308993,1.470980000000000e-05,4.563844444444441e-06,4.461033333333328e-06,1.300337103673227e-05,1.218696520684701e-11
309025,1.470980000000000e-05,4.560411111111120e-06,4.433122222222228e-06,1.300337103673227e-05,1.218696520684701e-11
309057,1.470980000000000e-05,4.477088888888889e-06,4.457744444444450e-06,1.300337103673227e-05,1.218696520684701e-11
309089,1.470980000000000e-05,4.546500000000015e-06,4.433266666666674e-06,1.300337103673227e-05,1.218696520684701e-11
309121,1.470980000000000e-05,4.619911111111108e-06,4.448233333333336e-06,1.300337103673227e-05,1.218696520684701e-11
309153,1.470980000000000e-05,4.472677777777784e-06,4.486177777777782e-06,1.300337103673227e-05,1.218696520684701e-11
309185,1.470980000000000e-05,4.542155555555563e-06,4.494322222222221e-06,1.300337103673227e-05,1.218696520684701e-11
309217,1.470980000000000e-05,4.510122222222234e-06,4.481077777777777e-06,1.300337103673227e-05,1.218696520684701e-11
309249,1.470980000000000e-05,4.576433333333332e-06,4.463422222222212e-06,1.300337103673227e-05,1.218696520684701e-11
309281,1.470980000000000e-05,4.574166666666674e-06,4.456122222222228e-06,1.300337103673227e-05,1.218696520684701e-11
309313,1.470980000000000e-05,4.520644444444441e-06,4.454677777777774e-06,1.300337103673227e-05,1.218696520684701e-11
309345,1.470980000000000e-05,4.530477777777776e-06,4.423933333333326e-06,1.300337103673227e-05,1.218696520684701e-11
309377,1.470980000000000e-05,4.566822222222230e-06,4.440533333333336e-06,1.300337103673227e-05,1.218696520684701e-11
309409,1.470980000000000e-05,4.494077777777791e-06,4.450466666666672e-06,1.300337103673227e-05,1.218696520684701e-11
309441,1.470980000000000e-05,4.528911111111112e-06,4.453388888888891e-06,1.300337103673227e-05,1.218696520684701e-11
309473,1.470980000000000e-05,4.619711111111122e-06,4.458988888888885e-06,1.300337103673227e-05,1.218696520684701e-11
309505,1.470980000000000e-05,4.620277777777769e-06,4.440111111111103e-06,1.300337103673227e-05,1.218696520684701e-11
309537,1.470980000000000e-05,4.598733333333334e-06,4.408044444444440e-06,1.300337103673227e-05,1.218696520684701e-11
309569,1.470980000000000e-05,4.615522222222221e-06,4.444155555555565e-06,1.300337103673227e-05,1.218696520684701e-11
309601,1.470980000000000e-05,4.487488888888885e-06,4.508933333333327e-06,1.300337103673227e-05,1.218696520684701e-11
309633,1.470980000000000e-05,4.651366666666667e-06,4.473966666666675e-06,1.300337103673227e-05,1.218696520684701e-11
309665,1.470980000000000e-05,4.795888888888884e-06,4.481322222222221e-06,1.300337103673227e-05,1.218696520684701e-11
309697,1.470980000000000e-05,4.573377777777768e-06,4.443022222222219e-06,1.300337103673227e-05,1.218696520684701e-11
309729,1.470980000000000e-05,4.636344444444430e-06,4.454655555555544e-06,1.300337103673227e-05,1.218696520684701e-11
309761,1.470980000000000e-05,4.543822222222220e-06,4.411500000000005e-06,1.300337103673227e-05,1.218696520684701e-11
309793,1.470980000000000e-05,4.684555555555564e-06,4.467122222222221e-06,1.300337103673227e-05,1.218696520684701e-11
309825,1.470980000000000e-05,4.656699999999999e-06,4.432611111111123e-06,1.300337103673227e-05,1.218696520684701e-11
309857,1.470980000000000e-05,4.600066666666670e-06,4.443044444444449e-06,1.300337103673227e-05,1.218696520684701e-11
309889,1.470980000000000e-05,4.554533333333332e-06,4.424388888888880e-06,1.300337103673227e-05,1.218696520684701e-11
309921,1.470980000000000e-05,4.555644444444450e-06,4.446411111111107e-06,1.300337103673227e-05,1.218696520684701e-11
309953,1.470980000000000e-05,4.562000000000001e-06,4.493822222222219e-06,1.300337103673227e-05,1.218696520684701e-11
309985,1.470980000000000e-05,4.377833333333331e-06,4.491255555555544e-06,1.300337103673227e-05,1.218696520684701e-11
310017,1.470980000000000e-05,4.445744444444433e-06,4.531422222222223e-06,1.300337103673227e-05,1.218696520684701e-11
310049,1.470980000000000e-05,4.563177777777786e-06,4.502777777777768e-06,1.300337103673227e-05,1.218696520684701e-11
310081,1.470980000000000e-05,4.776444444444433e-06,4.423588888888884e-06,1.300337103673227e-05,1.218696520684701e-11
310113,1.470980000000000e-05,4.507044444444438e-06,4.446711111111112e-06,1.300337103673227e-05,1.218696520684701e-11
310145,1.470980000000000e-05,4.525044444444451e-06,4.410855555555557e-06,1.300337103673227e-05,1.218696520684701e-11
310177,1.470980000000000e-05,4.531633333333316e-06,4.467600000000005e-06,1.300337103673227e-05,1.218696520684701e-11
310209,1.470980000000000e-05,4.534122222222205e-06,4.460766666666666e-06,1.300337103673227e-05,1.218696520684701e-11
310241,1.470980000000000e-05,4.588911111111122e-06,4.432788888888901e-06,1.300337103673227e-05,1.218696520684701e-11
310273,1.470980000000000e-05,4.541833333333324e-06,4.470022222222211e-06,1.300337103673227e-05,1.218696520684701e-11
310305,1.470980000000000e-05,4.531288888888886e-06,4.445699999999994e-06,1.300337103673227e-05,1.218696520684701e-11
310337,1.470980000000000e-05,4.463833333333343e-06,4.470333333333331e-06,1.300337103673227e-05,1.218696520684701e-11
310369,1.470980000000000e-05,4.476244444444452e-06,4.425444444444446e-06,1.300337103673227e-05,1.218696520684701e-11
310401,1.470980000000000e-05,4.594366666666678e-06,4.487833333333347e-06,1.300337103673227e-05,1.218696520684701e-11
310433,1.470980000000000e-05,4.499766666666674e-06,4.472366666666659e-06,1.300337103673227e-05,1.218696520684701e-11
310465,1.470980000000000e-05,4.620300000000000e-06,4.464555555555546e-06,1.300337103673227e-05,1.218696520684701e-11
310497,1.470980000000000e-05,4.576833333333333e-06,4.433155555555549e-06,1.300337103673227e-05,1.218696520684701e-11
310529,1.470980000000000e-05,4.614855555555553e-06,4.436788888888892e-06,1.300337103673227e-05,1.218696520684701e-11
310561,1.470980000000000e-05,4.561200000000000e-06,4.467433333333330e-06,1.300337103673227e-05,1.218696520684701e-11
310593,1.470980000000000e-05,4.582311111111107e-06,4.431622222222222e-06,1.300337103673227e-05,1.218696520684701e-11
310625,1.470980000000000e-05,4.580077777777776e-06,4.439288888888889e-06,1.300337103673227e-05,1.218696520684701e-11
310657,1.470980000000000e-05,4.602133333333328e-06,4.449655555555561e-06,1.300337103673227e-05,1.218696520684701e-11
310689,1.470980000000000e-05,4.945111111111103e-06,4.444222222222218e-06,1.300337103673227e-05,1.218696520684701e-11
310721,1.470980000000000e-05,4.567233333333339e-06,4.463866666666664e-06,1.300337103673227e-05,1.218696520684701e-11
310753,1.470980000000000e-05,4.603711111111127e-06,4.493166666666669e-06,1.300337103673227e-05,1.218696520684701e-11
310785,1.470980000000000e-05,4.592811111111124e-06,4.459455555555566e-06,1.300337103673227e-05,1.218696520684701e-11
310817,1.470980000000000e-05,4.617611111111110e-06,4.523511111111112e-06,1.300337103673227e-05,1.218696520684701e-11
310849,1.470980000000000e-05,4.626911111111124e-06,4.459311111111121e-06,1.300337103673227e-05,1.218696520684701e-11
310881,1.470980000000000e-05,4.600322222222215e-06,4.462277777777775e-06,1.300337103673227e-05,1.218696520684701e-11
310913,1.470980000000000e-05,4.529711111111114e-06,4.425788888888888e-06,1.300337103673227e-05,1.218696520684701e-11
310945,1.470980000000000e-05,4.588755555555543e-06,4.453333333333329e-06,1.300337103673227e-05,1.218696520684701e-11
310977,1.470980000000000e-05,4.579577777777782e-06,4.466655555555564e-06,1.300337103673227e-05,1.218696520684701e-11
311009,1.470980000000000e-05,4.617011111111109e-06,4.436088888888894e-06,1.300337103673227e-05,1.218696520684701e-11
311041,1.470980000000000e-05,4.574122222222239e-06,4.427166666666665e-06,1.300337103673227e-05,1.218696520684701e-11
311073,1.470980000000000e-05,4.676233333333334e-06,4.410722222222227e-06,1.300337103673227e-05,1.218696520684701e-11
311105,1.470980000000000e-05,4.633699999999989e-06,4.458666666666662e-06,1.300337103673227e-05,1.218696520684701e-11
311137,1.470980000000000e-05,4.562811111111112e-06,4.428944444444435e-06,1.300337103673227e-05,1.218696520684701e-11
311169,1.470980000000000e-05,4.595377777777776e-06,4.502088888888886e-06,1.300337103673227e-05,1.218696520684701e-11
311201,1.470980000000000e-05,4.699777777777774e-06,4.522488888888879e-06,1.300337103673227e-05,1.218696520684701e-11
311233,1.470980000000000e-05,4.572766666666658e-06,4.460322222222216e-06,1.300337103673227e-05,1.218696520684701e-11
311265,1.470980000000000e-05,4.567011111111121e-06,4.446811111111123e-06,1.300337103673227e-05,1.218696520684701e-11
311297,1.470980000000000e-05,4.785955555555569e-06,4.448800000000003e-06,1.300337103673227e-05,1.218696520684701e-11
311329,1.470980000000000e-05,4.458933333333326e-06,4.542766666666656e-06,1.300337103673227e-05,1.218696520684701e-11
311361,1.470980000000000e-05,4.614222222222225e-06,4.441422222222216e-06,1.300337103673227e-05,1.218696520684701e-11
311393,1.470980000000000e-05,4.641044444444434e-06,4.460788888888884e-06,1.300337103673227e-05,1.218696520684701e-11
311425,1.470980000000000e-05,4.640944444444440e-06,4.426311111111119e-06,1.300337103673227e-05,1.218696520684701e-11
311457,1.470980000000000e-05,4.553544444444452e-06,4.436755555555559e-06,1.300337103673227e-05,1.218696520684701e-11
311489,1.470980000000000e-05,4.612733333333338e-06,4.451900000000001e-06,1.300337103673227e-05,1.218696520684701e-11
311521,1.470980000000000e-05,4.540211111111117e-06,4.487377777777769e-06,1.300337103673227e-05,1.218696520684701e-11
311553,1.470980000000000e-05,4.621833333333337e-06,4.486522222222223e-06,1.300337103673227e-05,1.218696520684701e-11
311585,1.470980000000000e-05,4.592977777777784e-06,4.485655555555562e-06,1.300337103673227e-05,1.218696520684701e-11
311617,1.470980000000000e-05,4.595844444444443e-06,4.500255555555553e-06,1.300337103673227e-05,1.218696520684701e-11
311649,1.470980000000000e-05,4.599933333333337e-06,4.462144444444445e-06,1.300337103673227e-05,1.218696520684701e-11
311681,1.470980000000000e-05,4.598944444444443e-06,4.422633333333340e-06,1.300337103673227e-05,1.218696520684701e-11
311713,1.470980000000000e-05,4.592011111111108e-06,4.463000000000003e-06,1.300337103673227e-05,1.218696520684701e-11
311745,1.470980000000000e-05,4.594133333333337e-06,4.455633333333329e-06,1.300337103673227e-05,1.218696520684701e-11
311777,1.470980000000000e-05,4.535722222222222e-06,4.452877777777774e-06,1.300337103673227e-05,1.218696520684701e-11
311809,1.470980000000000e-05,4.599077777777777e-06,4.482644444444436e-06,1.300337103673227e-05,1.218696520684701e-11
311841,1.470980000000000e-05,4.552055555555551e-06,4.473477777777776e-06,1.300337103673227e-05,1.218696520684701e-11
311873,1.470980000000000e-05,4.552511111111123e-06,4.464399999999998e-06,1.300337103673227e-05,1.218696520684701e-11
311905,1.470980000000000e-05,4.564966666666654e-06,4.488922222222222e-06,1.300337103673227e-05,1.218696520684701e-11
311937,1.470980000000000e-05,4.601288888888904e-06,4.506022222222223e-06,1.300337103673227e-05,1.218696520684701e-11
311969,1.470980000000000e-05,4.669633333333334e-06,4.487877777777771e-06,1.300337103673227e-05,1.218696520684701e-11
312001,1.470980000000000e-05,4.545733333333340e-06,4.508755555555548e-06,1.300337103673227e-05,1.218696520684701e-11
312033,1.470980000000000e-05,4.628588888888889e-06,4.495388888888890e-06,1.300337103673227e-05,1.218696520684701e-11
312065,1.470980000000000e-05,4.558722222222219e-06,4.430199999999997e-06,1.300337103673227e-05,1.218696520684701e-11
312097,1.470980000000000e-05,4.749088888888889e-06,4.431311111111125e-06,1.300337103673227e-05,1.218696520684701e-11
312129,1.470980000000000e-05,4.659577777777767e-06,4.456977777777774e-06,1.300337103673227e-05,1.218696520684701e-11
312161,1.470980000000000e-05,4.600444444444440e-06,4.458544444444445e-06,1.300337103673227e-05,1.218696520684701e-11
312193,1.470980000000000e-05,4.614244444444456e-06,4.414855555555560e-06,1.300337103673227e-05,1.218696520684701e-11
312225,1.470980000000000e-05,4.572944444444440e-06,4.459377777777774e-06,1.300337103673227e-05,1.218696520684701e-11
312257,1.470980000000000e-05,4.556366666666676e-06,4.444822222222218e-06,1.300337103673227e-05,1.218696520684701e-11
312289,1.470980000000000e-05,4.519777777777772e-06,4.467777777777784e-06,1.300337103673227e-05,1.218696520684701e-11
312321,1.470980000000000e-05,4.518966666666662e-06,4.479544444444439e-06,1.300337103673227e-05,1.218696520684701e-11
312353,1.470980000000000e-05,4.559077777777784e-06,4.510799999999992e-06,1.300337103673227e-05,1.218696520684701e-11
312385,1.470980000000000e-05,4.548344444444454e-06,4.442622222222227e-06,1.300337103673227e-05,1.218696520684701e-11
312417,1.470980000000000e-05,4.496211111111115e-06,4.515311111111111e-06,1.300337103673227e-05,1.218696520684701e-11
312449,1.470980000000000e-05,4.636188888888893e-06,4.438811111111105e-06,1.300337103673227e-05,1.218696520684701e-11
312481,1.470980000000000e-05,4.488644444444439e-06,4.453222222222215e-06,1.300337103673227e-05,1.218696520684701e-11
312513,1.470980000000000e-05,4.511600000000013e-06,4.473299999999997e-06,1.300337103673227e-05,1.218696520684701e-11
312545,1.470980000000000e-05,4.621888888888882e-06,4.453044444444438e-06,1.300337103673227e-05,1.218696520684701e-11
312577,1.470980000000000e-05,4.677777777777780e-06,4.456322222222225e-06,1.300337103673227e-05,1.218696520684701e-11
312609,1.470980000000000e-05,4.551622222222223e-06,4.432699999999994e-06,1.300337103673227e-05,1.218696520684701e-11
312641,1.470980000000000e-05,4.640000000000010e-06,4.424333333333329e-06,1.300337103673227e-05,1.218696520684701e-11
312673,1.470980000000000e-05,4.541766666666658e-06,4.436566666666667e-06,1.300337103673227e-05,1.218696520684701e-11
312705,1.470980000000000e-05,4.521266666666674e-06,4.433722222222216e-06,1.300337103673227e-05,1.218696520684701e-11
312737,1.470980000000000e-05,4.495388888888896e-06,4.494333333333335e-06,1.300337103673227e-05,1.218696520684701e-11
312769,1.470980000000000e-05,4.650833333333333e-06,4.474200000000003e-06,1.300337103673227e-05,1.218696520684701e-11
312801,1.470980000000000e-05,4.445211111111112e-06,4.508855555555559e-06,1.300337103673227e-05,1.218696520684701e-11
312833,1.470980000000000e-05,4.570744444444436e-06,4.475511111111115e-06,1.300337103673227e-05,1.218696520684701e-11
