s,L,o_s,o_r,g,G
6111233,1.539810000000000e-05,5.587611111111082e-06,3.382675949222222e-01,1.404071482903282e-05,1.207667585433873e-11
6115329,1.539810000000000e-05,4.645777777777791e-06,3.385840745333333e-01,1.404071482903282e-05,1.207667585433873e-11
6119425,1.539810000000000e-05,4.655755555555568e-06,3.388995797444445e-01,1.404071482903282e-05,1.207667585433873e-11
6123521,1.539810000000000e-05,4.708833333333352e-06,3.392151894666667e-01,1.404071482903282e-05,1.207667585433873e-11
6127617,1.539810000000000e-05,5.565699999999986e-06,3.395414370222223e-01,1.404071482903282e-05,1.207667585433873e-11
6131713,1.539810000000000e-05,4.578799999999984e-06,3.398608495333333e-01,1.404071482903282e-05,1.207667585433873e-11
6135809,1.539810000000000e-05,4.782922222222195e-06,3.401767306444444e-01,1.404071482903282e-05,1.207667585433873e-11
6139905,1.539810000000000e-05,4.665988888888849e-06,3.404931708333334e-01,1.404071482903282e-05,1.207667585433873e-11
6144001,1.539810000000000e-05,5.526822222222220e-06,3.408096323888889e-01,1.404071482903282e-05,1.207667585433873e-11
6148097,1.539810000000000e-05,6.025700000000019e-06,3.411258638000000e-01,1.404071482903282e-05,1.207667585433873e-11
6152193,1.539810000000000e-05,5.024711111111088e-06,3.414431808111111e-01,1.404071482903282e-05,1.207667585433873e-11
6156289,1.539810000000000e-05,5.410611111111114e-06,3.417600610444444e-01,1.404071482903282e-05,1.207667585433873e-11
6160385,1.539810000000000e-05,4.663422222222211e-06,3.420796507000000e-01,1.404071482903282e-05,1.207667585433873e-11
6164481,1.539810000000000e-05,4.943066666666690e-06,3.424012369777778e-01,1.404071482903282e-05,1.207667585433873e-11
6168577,1.539810000000000e-05,4.870133333333333e-06,3.427182390333334e-01,1.404071482903282e-05,1.207667585433873e-11
6172673,1.539810000000000e-05,4.689055555555594e-06,3.430356302666667e-01,1.404071482903282e-05,1.207667585433873e-11
6176769,1.539810000000000e-05,5.385199999999963e-06,3.433531397000000e-01,1.404071482903282e-05,1.207667585433873e-11
6180865,1.539810000000000e-05,4.994766666666648e-06,3.436705376888889e-01,1.404071482903282e-05,1.207667585433873e-11
6184961,1.539810000000000e-05,5.504400000000008e-06,3.439893530777778e-01,1.404071482903282e-05,1.207667585433873e-11
6189057,1.539810000000000e-05,4.382155555555510e-06,3.443095789888889e-01,1.404071482903282e-05,1.207667585433873e-11
6193153,1.539810000000000e-05,5.768677777777767e-06,3.446276668777777e-01,1.404071482903282e-05,1.207667585433873e-11
6197249,1.539810000000000e-05,5.200477777777808e-06,3.449469566666667e-01,1.404071482903282e-05,1.207667585433873e-11
6201345,1.539810000000000e-05,5.902788888888851e-06,3.452653849222223e-01,1.404071482903282e-05,1.207667585433873e-11
6205441,1.539810000000000e-05,4.678988888888892e-06,3.455847248666666e-01,1.404071482903282e-05,1.207667585433873e-11
6209537,1.539810000000000e-05,5.608066666666644e-06,3.459033063666667e-01,1.404071482903282e-05,1.207667585433873e-11
6213633,1.539810000000000e-05,4.828844444444453e-06,3.462364029666667e-01,1.404071482903282e-05,1.207667585433873e-11
6217729,1.539810000000000e-05,4.107766666666614e-06,3.465547864000000e-01,1.404071482903282e-05,1.207667585433873e-11
6221825,1.539810000000000e-05,4.959122222222270e-06,3.468737401000000e-01,1.404071482903282e-05,1.207667585433873e-11
6225921,1.539810000000000e-05,5.487011111111146e-06,3.471919665222222e-01,1.404071482903282e-05,1.207667585433873e-11
6230017,1.539810000000000e-05,4.567500000000034e-06,3.475108160333333e-01,1.404071482903282e-05,1.207667585433873e-11
6234113,1.539810000000000e-05,5.032511111111092e-06,3.478312762444444e-01,1.404071482903282e-05,1.207667585433873e-11
6238209,1.539810000000000e-05,5.148711111111143e-06,3.481503059444444e-01,1.404071482903282e-05,1.207667585433873e-11
6242305,1.539810000000000e-05,5.212311111111147e-06,3.484706211111110e-01,1.404071482903282e-05,1.207667585433873e-11
6246401,1.539810000000000e-05,5.210433333333313e-06,3.487913080111111e-01,1.404071482903282e-05,1.207667585433873e-11
6250497,1.539810000000000e-05,5.170255555555538e-06,3.491114600000000e-01,1.404071482903282e-05,1.207667585433873e-11
6254593,1.539810000000000e-05,4.954455555555566e-06,3.494313421333333e-01,1.404071482903282e-05,1.207667585433873e-11
6258689,1.539810000000000e-05,5.025144444444443e-06,3.497522403333333e-01,1.404071482903282e-05,1.207667585433873e-11
6262785,1.539810000000000e-05,5.279300000000063e-06,3.500725720111111e-01,1.404071482903282e-05,1.207667585433873e-11
6266881,1.539810000000000e-05,4.706511111111109e-06,3.503929153888889e-01,1.404071482903282e-05,1.207667585433873e-11
6270977,1.539810000000000e-05,5.126411111111074e-06,3.507131425222222e-01,1.404071482903282e-05,1.207667585433873e-11
6275073,1.539810000000000e-05,5.532533333333376e-06,3.510408998000000e-01,1.404071482903282e-05,1.207667585433873e-11
6279169,1.539810000000000e-05,5.480655555555568e-06,3.513623803666667e-01,1.404071482903282e-05,1.207667585433873e-11
6283265,1.539810000000000e-05,4.688111111111068e-06,3.516843216888889e-01,1.404071482903282e-05,1.207667585433873e-11
6287361,1.539810000000000e-05,4.568288888888872e-06,3.520053156888889e-01,1.404071482903282e-05,1.207667585433873e-11
6291457,1.539810000000000e-05,5.414688888888885e-06,3.523264866111111e-01,1.404071482903282e-05,1.207667585433873e-11
6295553,1.539810000000000e-05,6.120866666666685e-06,3.526562808555556e-01,1.404071482903282e-05,1.207667585433873e-11
6299649,1.539810000000000e-05,5.937333333333342e-06,3.529869209888889e-01,1.404071482903282e-05,1.207667585433873e-11
6303745,1.539810000000000e-05,5.785833333333396e-06,3.533157792555556e-01,1.404071482903282e-05,1.207667585433873e-11
6307841,1.539810000000000e-05,5.651511111111134e-06,3.536457874000000e-01,1.404071482903282e-05,1.207667585433873e-11
6311937,1.539810000000000e-05,5.225655555555564e-06,3.539753159333333e-01,1.404071482903282e-05,1.207667585433873e-11
6316033,1.539810000000000e-05,5.574022222222270e-06,3.543055164444444e-01,1.404071482903282e-05,1.207667585433873e-11
6320129,1.539810000000000e-05,5.416199999999963e-06,3.546356782555555e-01,1.404071482903282e-05,1.207667585433873e-11
6324225,1.539810000000000e-05,5.367266666666658e-06,3.549661462888889e-01,1.404071482903282e-05,1.207667585433873e-11
6328321,1.539810000000000e-05,5.480711111111112e-06,3.552967167888889e-01,1.404071482903282e-05,1.207667585433873e-11
6332417,1.539810000000000e-05,4.739911111111168e-06,3.556265878666667e-01,1.404071482903282e-05,1.207667585433873e-11
6336513,1.539810000000000e-05,4.739888888888896e-06,3.559590181222222e-01,1.404071482903282e-05,1.207667585433873e-11
6340609,1.539810000000000e-05,4.709099999999965e-06,3.562896811777778e-01,1.404071482903282e-05,1.207667585433873e-11
6344705,1.539810000000000e-05,4.827677777777750e-06,3.566210291111111e-01,1.404071482903282e-05,1.207667585433873e-11
6348801,1.539810000000000e-05,5.397122222222173e-06,3.569516843222222e-01,1.404071482903282e-05,1.207667585433873e-11
6352897,1.539810000000000e-05,4.876166666666645e-06,3.572839109555556e-01,1.404071482903282e-05,1.207667585433873e-11
6356993,1.539810000000000e-05,5.240711111111128e-06,3.576150896333333e-01,1.404071482903282e-05,1.207667585433873e-11
6361089,1.539810000000000e-05,5.236033333333315e-06,3.579462913444444e-01,1.404071482903282e-05,1.207667585433873e-11
6365185,1.539810000000000e-05,5.213666666666647e-06,3.582787561333334e-01,1.404071482903282e-05,1.207667585433873e-11
6369281,1.539810000000000e-05,4.680944444444488e-06,3.586118705666667e-01,1.404071482903282e-05,1.207667585433873e-11
6373377,1.539810000000000e-05,5.000777777777743e-06,3.589462727111111e-01,1.404071482903282e-05,1.207667585433873e-11
6377473,1.539810000000000e-05,5.922411111111085e-06,3.592792453666667e-01,1.404071482903282e-05,1.207667585433873e-11
6381569,1.539810000000000e-05,4.780233333333359e-06,3.596117320111111e-01,1.404071482903282e-05,1.207667585433873e-11
6385665,1.539810000000000e-05,5.047422222222240e-06,3.599439184666667e-01,1.404071482903282e-05,1.207667585433873e-11
6389761,1.539810000000000e-05,5.068977777777743e-06,3.602761474444444e-01,1.404071482903282e-05,1.207667585433873e-11
6393857,1.539810000000000e-05,5.169866666666619e-06,3.606100681000000e-01,1.404071482903282e-05,1.207667585433873e-11
6397953,1.539810000000000e-05,4.645233333333348e-06,3.609428182555556e-01,1.404071482903282e-05,1.207667585433873e-11
6402049,1.539810000000000e-05,4.695388888888955e-06,3.612751903111111e-01,1.404071482903282e-05,1.207667585433873e-11
6406145,1.539810000000000e-05,4.978411111111129e-06,3.616078924000000e-01,1.404071482903282e-05,1.207667585433873e-11
6410241,1.539810000000000e-05,4.632788888888912e-06,3.619411154555555e-01,1.404071482903282e-05,1.207667585433873e-11
6414337,1.539810000000000e-05,5.029322222222248e-06,3.622744437777778e-01,1.404071482903282e-05,1.207667585433873e-11
6418433,1.539810000000000e-05,5.186099999999994e-06,3.626183070222223e-01,1.404071482903282e-05,1.207667585433873e-11
6422529,1.539810000000000e-05,5.569200000000041e-06,3.629514578555555e-01,1.404071482903282e-05,1.207667585433873e-11
6426625,1.539810000000000e-05,4.695511111111152e-06,3.632849237777778e-01,1.404071482903282e-05,1.207667585433873e-11
6430721,1.539810000000000e-05,5.562055555555570e-06,3.636187819777777e-01,1.404071482903282e-05,1.207667585433873e-11
6434817,1.539810000000000e-05,5.563277777777763e-06,3.639631653666667e-01,1.404071482903282e-05,1.207667585433873e-11
6438913,1.539810000000000e-05,4.940655555555522e-06,3.642967656777778e-01,1.404071482903282e-05,1.207667585433873e-11
6443009,1.539810000000000e-05,4.499666666666680e-06,3.646304546000000e-01,1.404071482903282e-05,1.207667585433873e-11
6447105,1.539810000000000e-05,4.987399999999945e-06,3.649646307555556e-01,1.404071482903282e-05,1.207667585433873e-11
6451201,1.539810000000000e-05,5.107399999999991e-06,3.652991761555555e-01,1.404071482903282e-05,1.207667585433873e-11
6455297,1.539810000000000e-05,5.345033333333351e-06,3.656334589555555e-01,1.404071482903282e-05,1.207667585433873e-11
6459393,1.539810000000000e-05,4.729544444444472e-06,3.659760529222222e-01,1.404071482903282e-05,1.207667585433873e-11
6463489,1.539810000000000e-05,4.618755555555582e-06,3.663127045222222e-01,1.404071482903282e-05,1.207667585433873e-11
6467585,1.539810000000000e-05,4.648144444444416e-06,3.666474032222222e-01,1.404071482903282e-05,1.207667585433873e-11
6471681,1.539810000000000e-05,4.656366666666719e-06,3.669816120222222e-01,1.404071482903282e-05,1.207667585433873e-11
6475777,1.539810000000000e-05,4.672933333333307e-06,3.673160474444445e-01,1.404071482903282e-05,1.207667585433873e-11
6479873,1.539810000000000e-05,4.583255555555565e-06,3.676507750000000e-01,1.404071482903282e-05,1.207667585433873e-11
6483969,1.539810000000000e-05,4.505066666666679e-06,3.679851920555555e-01,1.404071482903282e-05,1.207667585433873e-11
6488065,1.539810000000000e-05,4.923233333333334e-06,3.683203396777778e-01,1.404071482903282e-05,1.207667585433873e-11
6492161,1.539810000000000e-05,4.760822222222248e-06,3.686555088111111e-01,1.404071482903282e-05,1.207667585433873e-11
6496257,1.539810000000000e-05,4.944233333333285e-06,3.689898471000000e-01,1.404071482903282e-05,1.207667585433873e-11
6500353,1.539810000000000e-05,5.066555555555520e-06,3.693243648000000e-01,1.404071482903282e-05,1.207667585433873e-11
6504449,1.539810000000000e-05,5.044599999999989e-06,3.696589247666667e-01,1.404071482903282e-05,1.207667585433873e-11
6508545,1.539810000000000e-05,5.199955555555582e-06,3.699939044000000e-01,1.404071482903282e-05,1.207667585433873e-11
6512641,1.539810000000000e-05,4.781833333333363e-06,3.703290255666667e-01,1.404071482903282e-05,1.207667585433873e-11
6516737,1.539810000000000e-05,4.575033333333316e-06,3.706704819222222e-01,1.404071482903282e-05,1.207667585433873e-11
6520833,1.539810000000000e-05,5.555766666666645e-06,3.710064339888889e-01,1.404071482903282e-05,1.207667585433873e-11
6524929,1.539810000000000e-05,4.136222222222194e-06,3.713418752888888e-01,1.404071482903282e-05,1.207667585433873e-11
6529025,1.539810000000000e-05,4.088322222222231e-06,3.716857131888889e-01,1.404071482903282e-05,1.207667585433873e-11
6533121,1.539810000000000e-05,4.755855555555551e-06,3.720220834444444e-01,1.404071482903282e-05,1.207667585433873e-11
6537217,1.539810000000000e-05,4.669388888888871e-06,3.723577050111111e-01,1.404071482903282e-05,1.207667585433873e-11
6541313,1.539810000000000e-05,5.180255555555532e-06,3.726929414444445e-01,1.404071482903282e-05,1.207667585433873e-11
6545409,1.539810000000000e-05,4.935955555555546e-06,3.730296020111111e-01,1.404071482903282e-05,1.207667585433873e-11
6549505,1.539810000000000e-05,4.691533333333361e-06,3.733657864444445e-01,1.404071482903282e-05,1.207667585433873e-11
6553601,1.539810000000000e-05,4.169400000000021e-06,3.737022434555556e-01,1.404071482903282e-05,1.207667585433873e-11
6557697,1.539810000000000e-05,4.658188888888846e-06,3.740396844333333e-01,1.404071482903282e-05,1.207667585433873e-11
6561793,1.539810000000000e-05,5.366766666666651e-06,3.743785152000000e-01,1.404071482903282e-05,1.207667585433873e-11
6565889,1.539810000000000e-05,4.745511111111126e-06,3.747163564111111e-01,1.404071482903282e-05,1.207667585433873e-11
6569985,1.539810000000000e-05,4.969233333333354e-06,3.750546014444444e-01,1.404071482903282e-05,1.207667585433873e-11
6574081,1.539810000000000e-05,4.638800000000007e-06,3.753938287777778e-01,1.404071482903282e-05,1.207667585433873e-11
6578177,1.539810000000000e-05,4.598322222222184e-06,3.757318478000000e-01,1.404071482903282e-05,1.207667585433873e-11
6582273,1.539810000000000e-05,4.750311111111137e-06,3.760701880777778e-01,1.404071482903282e-05,1.207667585433873e-11
6586369,1.539810000000000e-05,4.001622222222210e-06,3.764101716666667e-01,1.404071482903282e-05,1.207667585433873e-11
6590465,1.539810000000000e-05,4.650088888888849e-06,3.767492100777778e-01,1.404071482903282e-05,1.207667585433873e-11
6594561,1.539810000000000e-05,4.703200000000013e-06,3.770890413777778e-01,1.404071482903282e-05,1.207667585433873e-11
6598657,1.539810000000000e-05,5.000833333333287e-06,3.774339240777778e-01,1.404071482903282e-05,1.207667585433873e-11
6602753,1.539810000000000e-05,5.389444444444422e-06,3.777754376666667e-01,1.404071482903282e-05,1.207667585433873e-11
6606849,1.539810000000000e-05,4.713355555555586e-06,3.781147020666667e-01,1.404071482903282e-05,1.207667585433873e-11
6610945,1.539810000000000e-05,4.851511111111115e-06,3.784540956888889e-01,1.404071482903282e-05,1.207667585433873e-11
6615041,1.539810000000000e-05,4.857255555555543e-06,3.787939761000000e-01,1.404071482903282e-05,1.207667585433873e-11
6619137,1.539810000000000e-05,4.775322222222206e-06,3.791347539111112e-01,1.404071482903282e-05,1.207667585433873e-11
6623233,1.539810000000000e-05,4.669044444444441e-06,3.794747191888889e-01,1.404071482903282e-05,1.207667585433873e-11
6627329,1.539810000000000e-05,5.030011111111052e-06,3.798147590000001e-01,1.404071482903282e-05,1.207667585433873e-11
6631425,1.539810000000000e-05,4.772555555555553e-06,3.801555829222222e-01,1.404071482903282e-05,1.207667585433873e-11
6635521,1.539810000000000e-05,4.830544444444436e-06,3.804967556555556e-01,1.404071482903282e-05,1.207667585433873e-11
6639617,1.539810000000000e-05,4.882511111111115e-06,3.808365926555555e-01,1.404071482903282e-05,1.207667585433873e-11
6643713,1.539810000000000e-05,5.310999999999977e-06,3.811776392333333e-01,1.404071482903282e-05,1.207667585433873e-11
6647809,1.539810000000000e-05,4.645400000000035e-06,3.815177260444444e-01,1.404071482903282e-05,1.207667585433873e-11
6651905,1.539810000000000e-05,4.915222222222153e-06,3.818581199444445e-01,1.404071482903282e-05,1.207667585433873e-11
6656001,1.539810000000000e-05,5.029111111111071e-06,3.822041038666667e-01,1.404071482903282e-05,1.207667585433873e-11
6660097,1.539810000000000e-05,4.925033333333351e-06,3.825452726222223e-01,1.404071482903282e-05,1.207667585433873e-11
6664193,1.539810000000000e-05,4.835633333333332e-06,3.828875997111111e-01,1.404071482903282e-05,1.207667585433873e-11
6668289,1.539810000000000e-05,4.675577777777762e-06,3.832299159444444e-01,1.404071482903282e-05,1.207667585433873e-11
6672385,1.539810000000000e-05,5.438444444444434e-06,3.835784705222222e-01,1.404071482903282e-05,1.207667585433873e-11
6676481,1.539810000000000e-05,4.619411111111114e-06,3.839203396666667e-01,1.404071482903282e-05,1.207667585433873e-11
6680577,1.539810000000000e-05,4.869777777777794e-06,3.842620287444445e-01,1.404071482903282e-05,1.207667585433873e-11
6684673,1.539810000000000e-05,5.620211111111086e-06,3.846047995222223e-01,1.404071482903282e-05,1.207667585433873e-11
6688769,1.539810000000000e-05,4.695566666666642e-06,3.849464306444444e-01,1.404071482903282e-05,1.207667585433873e-11
6692865,1.539810000000000e-05,4.579777777777782e-06,3.852873011111111e-01,1.404071482903282e-05,1.207667585433873e-11
6696961,1.539810000000000e-05,4.688166666666667e-06,3.856282656444445e-01,1.404071482903282e-05,1.207667585433873e-11
6701057,1.539810000000000e-05,5.153144444444452e-06,3.859689618888889e-01,1.404071482903282e-05,1.207667585433873e-11
6705153,1.539810000000000e-05,4.809777777777771e-06,3.863109318666667e-01,1.404071482903282e-05,1.207667585433873e-11
6709249,1.539810000000000e-05,5.869855555555527e-06,3.866522920333333e-01,1.404071482903282e-05,1.207667585433873e-11
6713345,1.539810000000000e-05,4.695900000000017e-06,3.869937969222222e-01,1.404071482903282e-05,1.207667585433873e-11
6717441,1.539810000000000e-05,4.752988888888918e-06,3.873355317555556e-01,1.404071482903282e-05,1.207667585433873e-11
6721537,1.539810000000000e-05,5.105988888888893e-06,3.876766673222222e-01,1.404071482903282e-05,1.207667585433873e-11
6725633,1.539810000000000e-05,4.647577777777809e-06,3.880190305555555e-01,1.404071482903282e-05,1.207667585433873e-11
6729729,1.539810000000000e-05,5.249100000000010e-06,3.883607473888889e-01,1.404071482903282e-05,1.207667585433873e-11
6733825,1.539810000000000e-05,4.950066666666746e-06,3.887027762333333e-01,1.404071482903282e-05,1.207667585433873e-11
6737921,1.539810000000000e-05,4.033844444444512e-06,3.890527795333333e-01,1.404071482903282e-05,1.207667585433873e-11
6742017,1.539810000000000e-05,4.867655555555565e-06,3.893953214333334e-01,1.404071482903282e-05,1.207667585433873e-11
6746113,1.539810000000000e-05,4.621144444444424e-06,3.897382594111111e-01,1.404071482903282e-05,1.207667585433873e-11
6750209,1.539810000000000e-05,5.202055555555540e-06,3.900814726444445e-01,1.404071482903282e-05,1.207667585433873e-11
6754305,1.539810000000000e-05,4.246288888888844e-06,3.904333484333333e-01,1.404071482903282e-05,1.207667585433873e-11
6758401,1.539810000000000e-05,4.721977777777809e-06,3.907770664444444e-01,1.404071482903282e-05,1.207667585433873e-11
6762497,1.539810000000000e-05,4.900233333333297e-06,3.911202710888889e-01,1.404071482903282e-05,1.207667585433873e-11
6766593,1.539810000000000e-05,4.781411111111117e-06,3.914656424111111e-01,1.404071482903282e-05,1.207667585433873e-11
6770689,1.539810000000000e-05,4.668211111111113e-06,3.918196272777777e-01,1.404071482903282e-05,1.207667585433873e-11
6774785,1.539810000000000e-05,5.287133333333339e-06,3.921644340111111e-01,1.404071482903282e-05,1.207667585433873e-11
6778881,1.539810000000000e-05,4.615211111111091e-06,3.925092468444445e-01,1.404071482903282e-05,1.207667585433873e-11
6782977,1.539810000000000e-05,4.716166666666728e-06,3.928526891444444e-01,1.404071482903282e-05,1.207667585433873e-11
6787073,1.539810000000000e-05,5.168544444444391e-06,3.931964980666666e-01,1.404071482903282e-05,1.207667585433873e-11
6791169,1.539810000000000e-05,5.360344444444419e-06,3.935401331555555e-01,1.404071482903282e-05,1.207667585433873e-11
6795265,1.539810000000000e-05,4.194677777777758e-06,3.938836600777778e-01,1.404071482903282e-05,1.207667585433873e-11
6799361,1.539810000000000e-05,5.577666666666632e-06,3.942274916222222e-01,1.404071482903282e-05,1.207667585433873e-11
6803457,1.539810000000000e-05,5.284900000000021e-06,3.945768840777777e-01,1.404071482903282e-05,1.207667585433873e-11
6807553,1.539810000000000e-05,3.875277777777748e-06,3.949222656888889e-01,1.404071482903282e-05,1.207667585433873e-11
6811649,1.539810000000000e-05,4.788833333333310e-06,3.952672438222222e-01,1.404071482903282e-05,1.207667585433873e-11
6815745,1.539810000000000e-05,4.797533333333350e-06,3.956114718777778e-01,1.404071482903282e-05,1.207667585433873e-11
6819841,1.539810000000000e-05,5.063722222222160e-06,3.959643604000000e-01,1.404071482903282e-05,1.207667585433873e-11
6823937,1.539810000000000e-05,4.820022222222216e-06,3.963113310999999e-01,1.404071482903282e-05,1.207667585433873e-11
6828033,1.539810000000000e-05,5.921744444444444e-06,3.966611242888889e-01,1.404071482903282e-05,1.207667585433873e-11
6832129,1.539810000000000e-05,5.395233333333339e-06,3.970086618555556e-01,1.404071482903282e-05,1.207667585433873e-11
6836225,1.539810000000000e-05,4.830633333333307e-06,3.973564682555555e-01,1.404071482903282e-05,1.207667585433873e-11
6840321,1.539810000000000e-05,5.397199999999990e-06,3.977138898888889e-01,1.404071482903282e-05,1.207667585433873e-11
6844417,1.539810000000000e-05,4.849922222222274e-06,3.980619979666666e-01,1.404071482903282e-05,1.207667585433873e-11
6848513,1.539810000000000e-05,4.705822222222196e-06,3.984100485888889e-01,1.404071482903282e-05,1.207667585433873e-11
6852609,1.539810000000000e-05,5.617011111111079e-06,3.987578317888889e-01,1.404071482903282e-05,1.207667585433873e-11
6856705,1.539810000000000e-05,5.068099999999979e-06,3.991051907666667e-01,1.404071482903282e-05,1.207667585433873e-11
6860801,1.539810000000000e-05,4.755111111111093e-06,3.994537075777778e-01,1.404071482903282e-05,1.207667585433873e-11
6864897,1.539810000000000e-05,4.727533333333386e-06,3.998015023333333e-01,1.404071482903282e-05,1.207667585433873e-11
6868993,1.539810000000000e-05,4.931888888888938e-06,4.001499520222223e-01,1.404071482903282e-05,1.207667585433873e-11
6873089,1.539810000000000e-05,5.233488888888894e-06,4.004989460888889e-01,1.404071482903282e-05,1.207667585433873e-11
6877185,1.539810000000000e-05,4.780277777777741e-06,4.008473227666667e-01,1.404071482903282e-05,1.207667585433873e-11
6881281,1.539810000000000e-05,5.817277777777751e-06,4.011955882888889e-01,1.404071482903282e-05,1.207667585433873e-11
6885377,1.539810000000000e-05,4.912577777777807e-06,4.015434118444444e-01,1.404071482903282e-05,1.207667585433873e-11
6889473,1.539810000000000e-05,4.711433333333317e-06,4.018909922444445e-01,1.404071482903282e-05,1.207667585433873e-11
6893569,1.539810000000000e-05,4.137288888888863e-06,4.022398302666667e-01,1.404071482903282e-05,1.207667585433873e-11
6897665,1.539810000000000e-05,5.028366666666667e-06,4.025880657333333e-01,1.404071482903282e-05,1.207667585433873e-11
6901761,1.539810000000000e-05,5.246033333333310e-06,4.029363867222222e-01,1.404071482903282e-05,1.207667585433873e-11
6905857,1.539810000000000e-05,4.955966666666698e-06,4.032861034222222e-01,1.404071482903282e-05,1.207667585433873e-11
6909953,1.539810000000000e-05,4.626499999999933e-06,4.036398513333334e-01,1.404071482903282e-05,1.207667585433873e-11
6914049,1.539810000000000e-05,5.237277777777780e-06,4.039893205777778e-01,1.404071482903282e-05,1.207667585433873e-11
6918145,1.539810000000000e-05,4.632377777777721e-06,4.043386763333333e-01,1.404071482903282e-05,1.207667585433873e-11
6922241,1.539810000000000e-05,4.537677777777791e-06,4.046891020777778e-01,1.404071482903282e-05,1.207667585433873e-11
6926337,1.539810000000000e-05,4.786388888888924e-06,4.050392427333334e-01,1.404071482903282e-05,1.207667585433873e-11
6930433,1.539810000000000e-05,4.779955555555583e-06,4.053896592777778e-01,1.404071482903282e-05,1.207667585433873e-11
6934529,1.539810000000000e-05,4.685188888888837e-06,4.057400252888889e-01,1.404071482903282e-05,1.207667585433873e-11
6938625,1.539810000000000e-05,5.448066666666727e-06,4.060898288777778e-01,1.404071482903282e-05,1.207667585433873e-11
6942721,1.539810000000000e-05,4.274088888888946e-06,4.064395306333333e-01,1.404071482903282e-05,1.207667585433873e-11
6946817,1.539810000000000e-05,5.093155555555538e-06,4.067892088000000e-01,1.404071482903282e-05,1.207667585433873e-11
6950913,1.539810000000000e-05,4.726200000000050e-06,4.071395783111111e-01,1.404071482903282e-05,1.207667585433873e-11
6955009,1.539810000000000e-05,3.903488888888878e-06,4.074894930333334e-01,1.404071482903282e-05,1.207667585433873e-11
6959105,1.539810000000000e-05,4.816955555555569e-06,4.078501684555556e-01,1.404071482903282e-05,1.207667585433873e-11
6963201,1.539810000000000e-05,4.656499999999971e-06,4.082011929666667e-01,1.404071482903282e-05,1.207667585433873e-11
6967297,1.539810000000000e-05,4.996133333333365e-06,4.085512315555555e-01,1.404071482903282e-05,1.207667585433873e-11
6971393,1.539810000000000e-05,4.643455555555548e-06,4.089019409444445e-01,1.404071482903282e-05,1.207667585433873e-11
6975489,1.539810000000000e-05,4.736188888888881e-06,4.092537517555555e-01,1.404071482903282e-05,1.207667585433873e-11
6979585,1.539810000000000e-05,5.300166666666654e-06,4.096054433666667e-01,1.404071482903282e-05,1.207667585433873e-11
6983681,1.539810000000000e-05,4.747155555555565e-06,4.099561161888889e-01,1.404071482903282e-05,1.207667585433873e-11
6987777,1.539810000000000e-05,4.972188888888911e-06,4.103084143888889e-01,1.404071482903282e-05,1.207667585433873e-11
6991873,1.539810000000000e-05,5.518866666666693e-06,4.106605583111111e-01,1.404071482903282e-05,1.207667585433873e-11
6995969,1.539810000000000e-05,5.273100000000009e-06,4.110121508666666e-01,1.404071482903282e-05,1.207667585433873e-11
7000065,1.539810000000000e-05,4.586644444444423e-06,4.113649987444445e-01,1.404071482903282e-05,1.207667585433873e-11
7004161,1.539810000000000e-05,4.798444444444386e-06,4.117176335333333e-01,1.404071482903282e-05,1.207667585433873e-11
7008257,1.539810000000000e-05,4.935433333333266e-06,4.120695670333333e-01,1.404071482903282e-05,1.207667585433873e-11
7012353,1.539810000000000e-05,5.219444444444455e-06,4.124224569444445e-01,1.404071482903282e-05,1.207667585433873e-11
7016449,1.539810000000000e-05,4.679677777777805e-06,4.127813830777778e-01,1.404071482903282e-05,1.207667585433873e-11
7020545,1.539810000000000e-05,5.500322222222237e-06,4.131337927888889e-01,1.404071482903282e-05,1.207667585433873e-11
7024641,1.539810000000000e-05,4.832933333333332e-06,4.134864279555556e-01,1.404071482903282e-05,1.207667585433873e-11
7028737,1.539810000000000e-05,4.862355555555547e-06,4.138385933444444e-01,1.404071482903282e-05,1.207667585433873e-11
7032833,1.539810000000000e-05,4.693444444444413e-06,4.142024288888889e-01,1.404071482903282e-05,1.207667585433873e-11
7036929,1.539810000000000e-05,4.269088888888867e-06,4.145553944777778e-01,1.404071482903282e-05,1.207667585433873e-11
7041025,1.539810000000000e-05,5.741988888888824e-06,4.149085335000000e-01,1.404071482903282e-05,1.207667585433873e-11
7045121,1.539810000000000e-05,4.348866666666648e-06,4.152619120888889e-01,1.404071482903282e-05,1.207667585433873e-11
7049217,1.539810000000000e-05,5.290433333333326e-06,4.156157432444444e-01,1.404071482903282e-05,1.207667585433873e-11
7053313,1.539810000000000e-05,4.798911111111121e-06,4.159751457444444e-01,1.404071482903282e-05,1.207667585433873e-11
7057409,1.539810000000000e-05,4.841355555555596e-06,4.163282428555555e-01,1.404071482903282e-05,1.207667585433873e-11
7061505,1.539810000000000e-05,4.980155555555548e-06,4.166830026000000e-01,1.404071482903282e-05,1.207667585433873e-11
7065601,1.539810000000000e-05,5.911744444444395e-06,4.170368976222222e-01,1.404071482903282e-05,1.207667585433873e-11
7069697,1.539810000000000e-05,4.991033333333361e-06,4.173909012888889e-01,1.404071482903282e-05,1.207667585433873e-11
7073793,1.539810000000000e-05,4.393888888888870e-06,4.177452826000000e-01,1.404071482903282e-05,1.207667585433873e-11
7077889,1.539810000000000e-05,4.609211111111105e-06,4.180998132111111e-01,1.404071482903282e-05,1.207667585433873e-11
